Level 1,Level 2,Level 3,Level 4,Case Scenario,Change Step Type,Target level 1,Target level 2,Target level 3,Target level 4
臺中市,西屯區,上墩路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大弘一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大弘二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大弘三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大弘五街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大弘六街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大弘四街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大弘街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大安西街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大安街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大有一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大有二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大有三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大有五街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大有西街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大有東街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大有街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大河街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大信街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大洲街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大容西街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大容東一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大容東街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大恩街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大祥街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大進街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大隆路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大聖街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大墩二十街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大墩十七街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大墩十九街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大墩十八街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大墩路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,大鵬路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區一路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區七路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區九路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區二十七路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區二十九路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區二十八路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區二路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區八路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區十一路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區十七路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區十二路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區十三路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區十五路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區十六路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區十四路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區十路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區三十一路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區三十七路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區三十九路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區三十二路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區三十八路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區三十三路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區三十五路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區三十六路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區三十四路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區三十路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區三路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區五路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區六路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區四十一路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區四十二路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區四十路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,工業區四路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,中工二路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,中工三路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,中平北路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,中平路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,中科路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,中康一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,中康二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,中康三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,中康街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,中清西二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,中清路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,內江街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天水中街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天水西一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天水西二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天水西三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天水西五街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天水西六街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天水西四街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天水西街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天水東一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天水東二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天水東街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天助街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,天保街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,太原路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,文中路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,文心一路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,文心三路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,文心路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,文華路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,四川一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,四川二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,四川三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,四川五街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,四川西一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,四川西二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,四川東街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,四川路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,市政北一路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,市政北七路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,市政北二路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,市政北三路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,市政北五路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,市政北六路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,市政南一路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,市政南二路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,市政路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,弘孝路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,永昌一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,永昌二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,永昌三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,永昌街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,永康街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,永福路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,永輝路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,玉成路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,玉門路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,玉寶路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,甘州一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,甘州二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,甘州五街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,甘州六街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,甘州四街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,甘州街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,甘河路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,甘肅路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,光明路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,合江街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,同志巷,,Add,Division Adjustment 1,,,,
臺中市,西屯區,安和一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,安和二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,安和三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,安和西路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,安和東路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,安和路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,安林路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,成都路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,至善路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,西屯路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,西安街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,西林巷,,Add,Division Adjustment 1,,,,
臺中市,西屯區,西苑一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,西苑二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,西苑三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,西苑路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,何厝東一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,何厝東二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,何厝街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,杏林路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,府會園道,,Add,Division Adjustment 1,,,,
臺中市,西屯區,忠義街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,東大路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,東海街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,東海路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,東興路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,河南東一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,河南東二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,河南東三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,河南東五街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,河南東四街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,河南路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,長安路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,青海南街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,青海路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,政和路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,洛陽東街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,洛陽南街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,洛陽路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,皇城街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,皇福街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,科雅東路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,科雅路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,科園一路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,科園二路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,科園三路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,科園路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,美滿街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,重慶路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,烈美街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,馬龍潭路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,國安一路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,國安二路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,國祥街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,國際街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,崇義街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,逢大路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,逢甲路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,逢明街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,都會園路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,凱旋路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠中一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠中七街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠中二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠中三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠中六街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠中路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠文一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠文七街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠文二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠文三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠文五街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠文路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠民路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,惠來路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,智惠街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝馬一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝馬七街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝馬二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝馬三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝馬五街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝馬六街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝馬路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝富一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝富二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝富三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝富五街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝富路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝貴一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,朝貴路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,港尾溪街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,華美西街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,順平一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,順平路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,順和一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,順和七街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,順和九街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,順和二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,順和八街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,順和三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,順和五街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,順和六街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,敬德街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,新科路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,經貿一路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,經貿七路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,經貿九路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,經貿八路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,經貿五路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,經貿路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,聖王街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,僑大一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,僑大二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,僑大六路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,僑大路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,僑光路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏西一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏西七街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏西二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏西三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏西四街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏東一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏東七街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏東二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏東八街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏東三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏東五街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏東六街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏東四街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧夏路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧漢一街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧漢二街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧漢三街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,寧漢街,,Add,Division Adjustment 1,,,,
臺中市,西屯區,漢口路,,Add,Division Adjustment 1,,,,
臺中市,西屯區,漢成一街,,Add,Division Adjustment 1,,,,
